onnx_name,mac_ori,ori_peak_mem,peak_after_ourTS_bal,peak_after_tinyTS,peak_after_tinynas,reduction_ourTS_bal,reduction_tinyTS,reduction_tinynas,needTS,valid_ourTS_bal,valid_tinyTS,valid_tinynas,TSwork_ourTS_bal,TSwork_tinyTS,TSwork_tinynas
w0.75_ir128_subnet_ID21,1621278720,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID22,564074496,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID23,367165440,405504,405504,294912,405504,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID24,611352576,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID25,852221952,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID26,95938560,196608,87552,196608,125440,55.47%,0.00%,36.20%,1,1,0,0,1,0,0
w0.75_ir128_subnet_ID27,515137536,589824,589824,589824,589824,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID28,84989952,196608,87552,196608,125440,55.47%,0.00%,36.20%,1,1,0,0,1,0,0
w0.75_ir128_subnet_ID29,70889472,196608,87552,196608,125440,55.47%,0.00%,36.20%,1,1,0,0,1,0,0
w0.75_ir128_subnet_ID3,319389696,405504,405504,294912,405504,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID30,601399296,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID31,387735552,589824,589824,589824,589824,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID32,254195712,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID33,540850176,589824,589824,589824,589824,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID34,88971264,196608,87552,196608,125440,55.47%,0.00%,36.20%,1,1,0,0,1,0,0
w0.75_ir128_subnet_ID35,353230848,405504,405504,294912,405504,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID36,127291392,196608,87552,196608,125440,55.47%,0.00%,36.20%,1,1,0,0,1,0,0
w0.75_ir128_subnet_ID37,5636431872,3244032,3244032,2359296,3244032,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID38,513976320,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID39,1196605440,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID4,192485376,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID40,290691072,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID41,251541504,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID42,3978215424,3244032,3244032,2359296,3244032,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID43,1252343808,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID44,99422208,196608,87552,196608,125440,55.47%,0.00%,36.20%,1,1,0,0,1,0,0
w0.75_ir128_subnet_ID45,413116416,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID46,174569472,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID47,154828800,196608,147456,196608,147456,25.00%,0.00%,25.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID48,89303040,196608,87552,196608,125440,55.47%,0.00%,36.20%,1,1,0,0,1,0,0
w0.75_ir128_subnet_ID49,271613952,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID5,57950208,196608,87552,196608,125440,55.47%,0.00%,36.20%,1,1,0,0,1,0,0
w0.75_ir128_subnet_ID50,986591232,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID51,53803008,196608,87552,196608,125440,55.47%,0.00%,36.20%,1,1,0,0,1,0,0
w0.75_ir128_subnet_ID52,426885120,589824,589824,589824,589824,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID53,1131577344,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID54,200448000,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID55,1304764416,2359296,2359296,2359296,2359296,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID56,86980608,196608,87552,196608,125440,55.47%,0.00%,36.20%,1,1,0,0,1,0,0
w0.75_ir128_subnet_ID57,280406016,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID58,1083801600,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID59,378777600,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID6,238436352,350208,241664,294912,350208,30.99%,15.79%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID60,291022848,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID61,1103708160,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID62,1618624512,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID63,342779904,589824,589824,589824,589824,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID64,1957699584,2359296,2359296,2359296,2359296,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID65,270618624,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID66,141225984,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID67,190660608,405504,405504,294912,405504,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID68,186513408,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID69,303962112,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID7,710055936,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID70,337969152,589824,589824,589824,589824,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID71,1060577280,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID72,1860157440,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID73,1817026560,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID74,434847744,350208,241664,294912,350208,30.99%,15.79%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID75,1308745728,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID76,377284608,589824,589824,589824,589824,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID77,940142592,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID78,81174528,196608,87552,196608,125440,55.47%,0.00%,36.20%,1,1,0,0,1,0,0
w0.75_ir128_subnet_ID79,109375488,196608,87552,196608,125440,55.47%,0.00%,36.20%,1,1,0,0,1,0,0
w0.75_ir128_subnet_ID8,786364416,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID80,568885248,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID81,358207488,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID82,744726528,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID83,1497858048,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID84,133263360,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID85,162127872,350208,241664,294912,350208,30.99%,15.79%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID86,1133568000,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID87,347922432,350208,241664,294912,350208,30.99%,15.79%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID88,461223936,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID89,468854784,589824,589824,589824,589824,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID9,336310272,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID90,705742848,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID91,420913152,589824,589824,589824,589824,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID92,107384832,196608,87552,196608,125440,55.47%,0.00%,36.20%,1,1,0,0,1,0,0
w0.75_ir128_subnet_ID93,281235456,202752,147456,196608,202752,27.27%,3.03%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID94,714037248,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID95,733943808,811008,811008,589824,811008,0.00%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID96,1870110720,2359296,2359296,2359296,2359296,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID97,264812544,589824,589824,589824,589824,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID98,1080483840,2359296,2359296,2359296,2359296,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir128_subnet_ID99,1857503232,2359296,2359296,2359296,2359296,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID0,59930496,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID1,4658688,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID10,94818816,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID100,24440832,36864,36864,-1,36864,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID101,271157760,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID102,19630080,36864,36864,-1,36864,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID103,358000128,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID104,235491840,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID105,6162048,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID106,14186880,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID107,63009792,147456,147456,147456,147456,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID108,21081600,21888,21888,-1,21888,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID109,30661632,36864,36864,-1,36864,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID11,32880384,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID110,5840640,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID111,6742656,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID112,32652288,25344,25344,-1,25344,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID113,58572288,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID114,15420672,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID115,51273216,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID116,69106176,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID117,13927680,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID118,252578304,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID119,8204544,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID12,6255360,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID120,70723584,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID121,61392384,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID122,4783104,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID123,17836416,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID124,235533312,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID125,21765888,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID126,26898048,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID127,31159296,25344,25344,-1,25344,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID128,11418624,21888,21888,-1,21888,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID129,170878464,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID13,12839040,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID130,16509312,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID131,51936768,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID132,26804736,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID133,14363136,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID134,111946752,147456,147456,147456,147456,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID135,33502464,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID136,208825344,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID137,72589824,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID138,18137088,21888,21888,-1,21888,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID139,17971200,25344,25344,-1,25344,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID14,13492224,21888,21888,-1,21888,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID140,352691712,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID141,7737984,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID142,169344000,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID143,9510912,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID144,231386112,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID145,171832320,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID146,6462720,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID147,4783104,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID148,14881536,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID149,17328384,36864,36864,-1,36864,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID15,8152704,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID150,3860352,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID151,24098688,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID152,18012672,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID153,4969728,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID154,64502784,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID155,16602624,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID156,60034176,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID157,5539968,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID158,22844160,36864,36864,-1,36864,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID159,74829312,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID16,85777920,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID160,16664832,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID161,59235840,147456,147456,147456,147456,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID162,5425920,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID163,18012672,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID164,71843328,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID165,55752192,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID166,252910080,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID167,3518208,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID168,22699008,36864,36864,-1,36864,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID169,24150528,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID17,62553600,147456,147456,147456,147456,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID170,49033728,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID171,129572352,147456,147456,147456,147456,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID172,18417024,36864,36864,-1,36864,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID173,11802240,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID174,16944768,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID175,66680064,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID176,20283264,36864,36864,-1,36864,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID177,68732928,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID178,30278016,36864,36864,-1,36864,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID179,16747776,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID18,358124544,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID180,16301952,36864,36864,-1,36864,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID181,235906560,202752,147456,147456,202752,27.27%,27.27%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID182,23880960,36864,36864,-1,36864,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID183,10309248,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID184,67530240,147456,147456,147456,147456,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID185,66493440,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID186,29935872,36864,36864,-1,36864,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID187,81547776,147456,147456,147456,147456,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID188,83787264,147456,147456,147456,147456,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID189,14819328,21888,21888,-1,21888,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID19,104025600,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID190,14145408,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID191,8038656,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID192,51076224,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID193,14031360,25344,25344,-1,25344,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID194,5851008,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID195,6659712,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID196,26338176,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID197,31781376,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID198,4866048,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID199,13533696,25344,25344,-1,25344,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID2,16841088,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID20,9303552,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID21,107136000,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID22,45840384,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID23,6369408,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID24,27831168,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID25,7883136,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID26,9821952,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID27,69479424,147456,147456,147456,147456,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID28,6825600,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID29,44596224,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID3,89883648,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID30,34539264,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID31,21911040,25344,25344,-1,25344,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID32,4534272,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID33,79930368,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID34,10558080,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID35,65995776,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID36,33481728,50688,50688,-1,50688,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID37,12206592,25344,25344,-1,25344,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID38,13668480,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID39,80469504,147456,147456,147456,147456,0.00%,0.00%,0.00%,1,0,0,0,0,0,0
w0.75_ir32_subnet_ID4,4326912,12288,12288,-1,12288,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
w0.75_ir32_subnet_ID40,16291584,12672,12672,-1,12672,0.00%,0.00%,0.00%,0,1,0,1,0,0,0
